-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1	-2	91	1
-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0
-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0	-2	91	0
-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4	-2	91	4
0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	7
0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6
0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
0	2	6	0	2	7	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	5	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6	0	2	6
